x,y,phi_LBM,phi_exact,error
0.020202020202020204,0.22222222222222224,0.03672607729355803,0.04076810971299421,0.004042032419436181
0.020202020202020204,0.23232323232323235,0.03810611573536587,0.0422891035182331,0.0041829877828672285
0.020202020202020204,0.24242424242424243,0.0394473574627979,0.04376751578092293,0.004320158318125031
0.020202020202020204,0.25252525252525254,0.04074846629981868,0.04520185786523482,0.0044533915654161385
0.020202020202020204,0.26262626262626265,0.042008145490537295,0.04659068551027384,0.004582540019736542
0.020202020202020204,0.27272727272727276,0.04322513909141255,0.0479326002843273,0.00470746119291475
0.020202020202020204,0.2828282828282829,0.044398233310083024,0.049226250992967,0.0048280176828839755
0.020202020202020204,0.29292929292929293,0.04552625779158136,0.050470335039587394,0.004944077248006037
0.020202020202020204,0.30303030303030304,0.046608086852312755,0.051663599737010034,0.005055512884697279
0.020202020202020204,0.31313131313131315,0.047642640661899126,0.05280484356883333,0.005162202906934206
0.020202020202020204,0.32323232323232326,0.0486288863727843,0.05389291739925773,0.00526403102647343
0.020202020202020204,0.33333333333333337,0.04956583919734732,0.05492672563016807,0.005360886432820754
0.020202020202020204,0.3434343434343435,0.0504525634321629,0.055905227304308,0.005452663872145096
0.020202020202020204,0.3535353535353536,0.051288173428975355,0.056827437153435675,0.005539263724460321
0.020202020202020204,0.36363636363636365,0.052071834511903,0.05769242659040543,0.005620592078502434
0.020202020202020204,0.37373737373737376,0.05280276384036218,0.058499324644176245,0.005696560803814067
0.020202020202020204,0.38383838383838387,0.05348023121718733,0.05924731883680577,0.005767087619618444
0.020202020202020204,0.393939393939394,0.0541035598414237,0.059935656001546815,0.005832096160123118
0.020202020202020204,0.4040404040404041,0.05467212700527946,0.060563643041222304,0.005891516035942845
0.020202020202020204,0.4141414141414142,0.05518536473474298,0.061130647626115475,0.005945282891372493
0.020202020202020204,0.42424242424242425,0.055642760373395564,0.061636098830672253,0.00599333845727669
0.020202020202020204,0.43434343434343436,0.056043857108981195,0.06207948770837493,0.006035630599393736
0.020202020202020204,0.4444444444444445,0.05638825444233023,0.062460367804208106,0.006072113361877879
0.020202020202020204,0.4545454545454546,0.05667560859827226,0.06277835560420111,0.006102747005928853
0.020202020202020204,0.4646464646464647,0.056905632878216386,0.06303313092159402,0.00612749804337763
0.020202020202020204,0.4747474747474748,0.057078097954120915,0.06322443721923861,0.006146339265117692
0.020202020202020204,0.48484848484848486,0.057192832103622214,0.06335208186790947,0.006159249764287257
0.020202020202020204,0.494949494949495,0.05724972138614005,0.06341593634026538,0.0061662149541253305
0.020202020202020204,0.5050505050505051,0.057248709759827515,0.06341593634026538,0.006167226580437862
0.020202020202020204,0.5151515151515152,0.057189799139284236,0.06335208186790947,0.006162282728625235
0.020202020202020204,0.5252525252525253,0.05707304939400393,0.06322443721923861,0.00615138782523468
0.020202020202020204,0.5353535353535354,0.056898578287580145,0.06303313092159402,0.006134552634013871
0.020202020202020204,0.5454545454545455,0.056666561357747065,0.06277835560420111,0.006111794246454048
0.020202020202020204,0.5555555555555556,0.05637723173738626,0.062460367804208106,0.006083136066821843
0.020202020202020204,0.5656565656565657,0.05603087991668407,0.06207948770837493,0.006048607791690863
0.020202020202020204,0.5757575757575758,0.055627853446677776,0.061636098830672253,0.0060082453839944774
0.020202020202020204,0.5858585858585859,0.05516855658448339,0.061130647626115475,0.005962091041632082
0.020202020202020204,0.595959595959596,0.054653449880550486,0.060563643041222304,0.005910193160671817
0.020202020202020204,0.6060606060606061,0.054083049708343565,0.059935656001546815,0.00585260629320325
0.020202020202020204,0.6161616161616162,0.05345792773690171,0.05924731883680578,0.005789391099904069
0.020202020202020204,0.6262626262626263,0.05277871034678051,0.05849932464417624,0.005720614297395732
0.020202020202020204,0.6363636363636365,0.05204607798993183,0.05769242659040544,0.005646348600473611
0.020202020202020204,0.6464646464646465,0.051260764494126705,0.056827437153435675,0.00556667265930897
0.020202020202020204,0.6565656565656566,0.05042355631257723,0.055905227304308,0.005481670991730768
0.020202020202020204,0.6666666666666667,0.049535291719460195,0.05492672563016806,0.005391433910707864
0.020202020202020204,0.6767676767676768,0.048596859952092654,0.05389291739925772,0.005296057447165069
0.020202020202020204,0.686868686868687,0.04760920030055478,0.05280484356883333,0.005195643268278552
0.020202020202020204,0.696969696969697,0.046573301145597976,0.05166359973701004,0.005090298591412065
0.020202020202020204,0.7070707070707072,0.04549019894571799,0.05047033503958739,0.0049801360938693945
0.020202020202020204,0.7171717171717172,0.04436097717431117,0.049226250992967,0.004865273818655827
0.020202020202020204,0.7272727272727273,0.04318676520786748,0.0479326002843273,0.0047458350764598145
0.020202020202020204,0.7373737373737375,0.04196873716618682,0.046590685510273844,0.0046219483440870235
0.020202020202020204,0.7474747474747475,0.04070811070563403,0.045201857865234805,0.004493747159600776
0.020202020202020204,0.7575757575757577,0.039406145766471286,0.04376751578092292,0.004361370014451638
0.020202020202020204,0.7676767676767677,0.03806414327532623,0.042289103518233104,0.004224960242906875
0.020202020202020204,0.7777777777777778,0.036683443803866636,0.04076810971299422,0.004084665909127587
0.020202020202020204,0.787878787878788,0.035265426184757066,0.03920606587703902,0.003940639692281957
0.020202020202020204,0.797979797979798,0.033811506085970014,0.03760454485610156,0.0037930387701315474
0.020202020202020204,0.8080808080808082,0.032323134544509975,0.03596515924609479,0.0036420247015848117
0.020202020202020204,0.8181818181818182,0.03080179646058485,0.03428955976936317,0.0034877633087783168
0.020202020202020204,0.8282828282828284,0.029249009053223158,0.032579433612545346,0.0033304245593221878
0.020202020202020204,0.8383838383838385,0.027666320278292023,0.030836502727720025,0.0031701824494280023
0.020202020202020204,0.8484848484848485,0.02605530720983196,0.029062522098546296,0.003007214888714336
0.020202020202020204,0.8585858585858587,0.024417574385605764,0.027259277973143814,0.0028417035875380504
0.020202020202020204,0.8686868686868687,0.02275475211787396,0.02542858606549245,0.002673833947618491
0.020202020202020204,0.8787878787878789,0.021068494770658287,0.023572289727162084,0.0025037949565037965
0.020202020202020204,0.888888888888889,0.019360479006151447,0.0216922580912139,0.0023317790850624527
0.020202020202020204,0.8989898989898991,0.017632402003708515,0.01979038419014182,0.0021579821864333056
0.020202020202020204,0.9090909090909092,0.015885979669268645,0.01786858304974933,0.0019826033804806846
0.020202020202020204,0.9191919191919192,0.014122944851016525,0.015928789760880666,0.0018058449098641415
0.020202020202020204,0.9292929292929294,0.012345045582262286,0.013972957530948484,0.0016279119486861983
0.020202020202020204,0.9393939393939394,0.010554043583216542,0.012003055717219505,0.0014490121340029628
0.020202020202020204,0.9494949494949496,0.008751717697428798,0.010021067843838778,0.0012693501464099803
0.020202020202020204,0.9595959595959597,0.006939835394162881,0.008028989604588853,0.001089154210425972
0.020202020202020204,0.9696969696969697,0.005120075909919553,0.006028826853395383,0.0009087509434758303
0.020202020202020204,0.9797979797979799,0.0032962925181889264,0.004022593584602343,0.0007263010664134164
0.020202020202020204,0.98989898989899,0.001465181143530493,0.0020123099050502647,0.0005471287615197717
0.020202020202020204,1.0,-1.0164887259127096e-06,7.767190019679061e-18,1.0164887259204768e-06
0.030303030303030304,0.0,1.52345356251267e-06,0.0,1.52345356251267e-06
0.030303030303030304,0.010101010101010102,0.0022895764460944203,0.0030159318205445463,0.000726355374450126
0.030303030303030304,0.020202020202020204,0.005142424100513242,0.006028826853395398,0.0008864027528821556
0.030303030303030304,0.030303030303030304,0.007986919828642535,0.009035651368646652,0.0010487315400041167
0.030303030303030304,0.04040404040404041,0.010821231004039202,0.012033377748889044,0.0012121467448498423
0.030303030303030304,0.05050505050505051,0.01364190799614248,0.01501898753776406,0.0013770795416215807
0.030303030303030304,0.06060606060606061,0.01644692383482387,0.01798947447929361,0.0015425506444697416
0.030303030303030304,0.07070707070707072,0.019233623047851516,0.020941847544924962,0.0017082244970734461
0.030303030303030304,0.08080808080808081,0.02199936954083032,0.023873133945242982,0.001873764404412663
0.030303030303030304,0.09090909090909091,0.024741517441810475,0.026780382123317046,0.0020388646815065713
0.030303030303030304,0.10101010101010102,0.027457418339196477,0.029660664726668725,0.0022032463874722477
0.030303030303030304,0.11111111111111112,0.03014443208916953,0.03251108155486753,0.0023666494656979994
0.030303030303030304,0.12121212121212122,0.03279993372040368,0.03532876247978697,0.002528828759383289
0.030303030303030304,0.13131313131313133,0.035421319129419954,0.038110870335580214,0.002689551206160261
0.030303030303030304,0.14141414141414144,0.038006009920674946,0.04085460377546568,0.0028485938547907347
0.030303030303030304,0.15151515151515152,0.04055145764170205,0.04355720009244573,0.0030057424507436772
0.030303030303030304,0.16161616161616163,0.04305514758372399,0.04621593800111843,0.003160790417394442
0.030303030303030304,0.17171717171717174,0.04551460226143114,0.04882814037778131,0.0033135381163501704
