x,y,phi_LBM,phi_exact,error
0.0,0.3924050632911392,1.187237739026584e-05,0.0,1.187237739026584e-05
0.0,0.4050632911392405,1.2028905339991213e-05,0.0,1.2028905339991213e-05
0.0,0.4177215189873418,1.2166413117887943e-05,0.0,1.2166413117887943e-05
0.0,0.43037974683544306,1.228468329589509e-05,0.0,1.228468329589509e-05
0.0,0.4430379746835443,1.2383528864551331e-05,0.0,1.2383528864551331e-05
0.0,0.45569620253164556,1.2462793528695368e-05,0.0,1.2462793528695368e-05
0.0,0.46835443037974683,1.2522351954600702e-05,0.0,1.2522351954600702e-05
0.0,0.4810126582278481,1.2562109968154018e-05,0.0,1.2562109968154018e-05
0.0,0.49367088607594933,1.2582004703763813e-05,0.0,1.2582004703763813e-05
0.0,0.5063291139240507,1.2582004703763813e-05,0.0,1.2582004703763813e-05
0.0,0.5189873417721519,1.2562109968154018e-05,0.0,1.2562109968154018e-05
0.0,0.5316455696202531,1.2522351954600702e-05,0.0,1.2522351954600702e-05
0.0,0.5443037974683544,1.2462793528695368e-05,0.0,1.2462793528695368e-05
0.0,0.5569620253164557,1.2383528864551331e-05,0.0,1.2383528864551331e-05
0.0,0.569620253164557,1.228468329589509e-05,0.0,1.228468329589509e-05
0.0,0.5822784810126582,1.2166413117887943e-05,0.0,1.2166413117887943e-05
0.0,0.5949367088607594,1.2028905339991213e-05,0.0,1.2028905339991213e-05
0.0,0.6075949367088608,1.1872377390265837e-05,0.0,1.1872377390265837e-05
0.0,0.620253164556962,1.169707677157394e-05,0.0,1.169707677157394e-05
0.0,0.6329113924050633,1.15032806702259e-05,0.0,1.15032806702259e-05
0.0,0.6455696202531646,1.1291295517691851e-05,0.0,1.1291295517691851e-05
0.0,0.6582278481012658,1.1061456506070517e-05,0.0,1.1061456506070517e-05
0.0,0.6708860759493671,1.081412705808163e-05,0.0,1.081412705808163e-05
0.0,0.6835443037974683,1.0549698252419882e-05,0.0,1.0549698252419882e-05
